ID (anonmized),Name (anonymized),Term,Class Nbr,Subject,Catalog,Component,Course (short title),Credit hours,Course ID,Major,Class,Section
16474263,Student 742,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,CS,Class of 2023,T3
15242452,Student 424,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,EE,Class of 2026,T3
11211672,Student 116,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,EE,Class of 2026,T3
10811876,Student 118,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T3
11412635,Student 126,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T3
19512804,Student 128,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T3
12912972,Student 129,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,EE,Class of 2026,T3
12713057,Student 130,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T3
17913381,Student 133,2311,1288,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T3
18117106,Student 171,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2025,T4
14711925,Student 119,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
1029816,Student 98,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
12812072,Student 120,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,EE,Class of 2026,T4
15710045,Student 100,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
18810218,Student 102,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
18212356,Student 123,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
17612559,Student 125,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
12310635,Student 106,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
12710779,Student 107,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,EE,Class of 2026,T4
17710891,Student 108,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
11213166,Student 131,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
19611004,Student 110,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
17613281,Student 132,2311,1289,ENGR, 291L,LAB,Engineering Workshop,1,668282,CE,Class of 2026,T4
16578477,Student 784,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2023,L1
18766057,Student 660,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,CS,Class of 2024,L1
10147670,Student 476,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
11943534,Student 435,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
17843614,Student 436,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
13045395,Student 453,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
18043847,Student 438,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
15957547,Student 575,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
12255688,Student 556,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
19455723,Student 557,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
17555837,Student 558,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
12159783,Student 597,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
17644136,Student 441,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
14562541,Student 625,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
14862791,Student 627,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
13356140,Student 561,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
19257974,Student 579,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
10856247,Student 562,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
19746129,Student 461,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
14948677,Student 486,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
15748846,Student 488,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
13644688,Student 446,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
17048942,Student 489,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
16549189,Student 491,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
10447119,Student 471,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
19056615,Student 566,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
14659074,Student 590,2311,1202,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L1
13778586,Student 785,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,CND,Class of 2023,L2
18078648,Student 786,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2024,L2
19349508,Student 495,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2024,L2
10753190,Student 531,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2024,L2
12649790,Student 497,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15455129,Student 551,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15355418,Student 554,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15749988,Student 499,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
18550144,Student 501,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
12955939,Student 559,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
18652238,Student 522,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
19456083,Student 560,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
13850243,Student 502,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
14959947,Student 599,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15450644,Student 506,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15046315,Student 463,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15444312,Student 443,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
14850903,Student 509,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
12860452,Student 604,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
19551088,Student 510,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
14141121,Student 411,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
10656423,Student 564,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15856584,Student 565,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15252753,Student 527,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
12051126,Student 511,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
13652968,Student 529,2311,1203,SDP, 202B,LEC,Quantitative Research Methods,4,668295,SDP,Class of 2025,L2
15853220,Student 532,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
15853416,Student 534,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
14545197,Student 451,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
12145289,Student 452,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
11353555,Student 535,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
19259385,Student 593,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
17261850,Student 618,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
17359431,Student 594,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
16559519,Student 595,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
15874488,Student 744,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
17662006,Student 620,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
17262178,Student 621,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
15762369,Student 623,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
12955243,Student 552,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
12557470,Student 574,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
10962457,Student 624,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
11959898,Student 598,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
13462620,Student 626,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
10057644,Student 576,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
14357740,Student 577,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
12257833,Student 578,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
19144200,Student 442,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
1888998,Student 89,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
1053834,Student 38,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
16962854,Student 628,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
17558001,Student 580,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
18260198,Student 601,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
18346411,Student 464,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
15260226,Student 602,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
11663135,Student 631,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
18960366,Student 603,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
13256325,Student 563,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
17046523,Student 465,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
1059152,Student 91,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
10016450,Student 164,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
15063367,Student 633,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
11760645,Student 606,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
16060765,Student 607,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
18054425,Student 544,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
11860871,Student 608,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
18960905,Student 609,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
18461049,Student 610,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
15861156,Student 611,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
10746915,Student 469,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
19163421,Student 634,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
10947219,Student 472,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
15858870,Student 588,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
13561262,Student 612,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
17058981,Student 589,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
16459116,Student 591,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
16061399,Student 613,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
13263650,Student 636,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
12659292,Student 592,2311,1294,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L2
16178133,Student 781,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2023,L3
19173542,Student 735,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2023,L3
10616935,Student 169,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,EE,Class of 2024,L3
15753369,Student 533,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
10834231,Student 342,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
16256966,Student 569,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
13753653,Student 536,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
16753744,Student 537,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
1788861,Student 88,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
13161900,Student 619,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
19947838,Student 478,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
13445489,Student 454,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
17553890,Student 538,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
18957020,Student 570,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
11544029,Student 440,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
14057105,Student 571,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
18562264,Student 622,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
15457202,Student 572,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
16559653,Student 596,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
11057354,Student 573,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
14451878,Student 518,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
1211039,Student 10,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
1691296,Student 12,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
14760008,Student 600,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
10563073,Student 630,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
19954112,Student 541,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
16658320,Student 583,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
1769003,Student 90,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
18063265,Student 632,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
19958561,Student 585,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
1389259,Student 92,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
13060506,Student 605,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
17548780,Student 487,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
16758660,Student 586,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
1632483,Student 24,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
19017598,Student 175,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
14063524,Student 635,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
12458753,Student 587,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
11661496,Student 614,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
1572949,Student 29,2311,1295,EE/CE, 354/361,LEC,Intro to Probability & Stats,3,668298,CS,Class of 2025,L3
18871875,Student 718,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2023,L1
13632039,Student 320,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
14832471,Student 324,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
13532670,Student 326,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
11319993,Student 199,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,SDP,Class of 2026,L1
15429918,Student 299,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
12125629,Student 256,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
15439483,Student 394,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
18025782,Student 257,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
13332848,Student 328,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
13832931,Student 329,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
13924319,Student 243,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
12637402,Student 374,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
13033016,Student 330,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
16034912,Student 349,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
17430553,Student 305,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
11533183,Student 331,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
13730637,Student 306,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
16326005,Student 260,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
16335180,Student 351,2311,1005,BIO, 102,LEC,The Secret World of Microbes,3,668300,CS,Class of 2026,L1
